loss,mae,val_loss,val_mae,road_id
0.05404585599899292,0.1615520715713501,0.06255754083395004,0.1742689609527588,NL-010
0.05315781757235527,0.1607998013496399,0.06402668356895447,0.18568697571754456,NL-010
0.26240676641464233,0.3684912621974945,0.10606067627668381,0.2263024002313614,NL-011
0.09235827624797821,0.21985960006713867,0.06681720912456512,0.17989403009414673,NL-011
0.07996615022420883,0.20418909192085266,0.06461857259273529,0.17446014285087585,NL-011
0.07015968859195709,0.19228076934814453,0.05871577933430672,0.16170528531074524,NL-011
0.07239678502082825,0.1901455670595169,0.05511800944805145,0.16279511153697968,NL-011
0.06276708841323853,0.18005622923374176,0.05857226625084877,0.16423827409744263,NL-011
0.06387045234441757,0.18040359020233154,0.058036208152770996,0.1581186056137085,NL-011
0.06300047785043716,0.1784479171037674,0.05729743093252182,0.16476473212242126,NL-011
0.06078992038965225,0.17354831099510193,0.053402528166770935,0.15472227334976196,NL-011
0.058985479176044464,0.17115876078605652,0.054790936410427094,0.15493115782737732,NL-011
0.05805283784866333,0.17202959954738617,0.05734105035662651,0.15830740332603455,NL-011
0.05966588854789734,0.17204418778419495,0.052053920924663544,0.15380129218101501,NL-011
0.05798779055476189,0.16972990334033966,0.06831421703100204,0.17366385459899902,NL-011
0.057609040290117264,0.16735106706619263,0.05192161723971367,0.1559857726097107,NL-011
0.057131681591272354,0.1678016036748886,0.05376346409320831,0.15352147817611694,NL-011
0.054679952561855316,0.16288405656814575,0.05777312070131302,0.15829306840896606,NL-011
0.055465832352638245,0.165215864777565,0.050041548907756805,0.15365341305732727,NL-011
0.05280345305800438,0.16078300774097443,0.052995190024375916,0.15684176981449127,NL-011
0.053819943219423294,0.16268163919448853,0.05137241631746292,0.15148736536502838,NL-011
0.05487334728240967,0.16337233781814575,0.05719026178121567,0.16218991577625275,NL-011
0.05326599255204201,0.16097833216190338,0.060670606791973114,0.16563375294208527,NL-011
0.05304093286395073,0.16104315221309662,0.0465460866689682,0.14523302018642426,NL-011
0.052213381975889206,0.1596640944480896,0.051255207508802414,0.15189708769321442,NL-011
0.05092746391892433,0.1577046662569046,0.05149757117033005,0.15344703197479248,NL-011
0.04942433908581734,0.15551334619522095,0.05713419243693352,0.16379936039447784,NL-011
0.04966244846582413,0.1559571623802185,0.05077952891588211,0.15266597270965576,NL-011
0.05077478289604187,0.1564643681049347,0.050417784601449966,0.15320003032684326,NL-011
0.04981662705540657,0.15588046610355377,0.05252397432923317,0.15529218316078186,NL-011
0.04915853962302208,0.15447604656219482,0.0528736338019371,0.15856339037418365,NL-011
0.049361199140548706,0.15596655011177063,0.05105641484260559,0.15656781196594238,NL-011
0.2346726506948471,0.35442233085632324,0.08232395350933075,0.211631640791893,NL-012
0.08955929428339005,0.22272275388240814,0.0611962229013443,0.1812017858028412,NL-012
0.08279433101415634,0.21222826838493347,0.0623415932059288,0.1833704560995102,NL-012
0.0786154642701149,0.2052198052406311,0.057601600885391235,0.1779911071062088,NL-012
0.07312436401844025,0.19718919694423676,0.054289188235998154,0.16960515081882477,NL-012
0.0698152631521225,0.19420155882835388,0.05431438609957695,0.17389005422592163,NL-012
0.06873369216918945,0.19080951809883118,0.053464289754629135,0.1695353239774704,NL-012
0.06784993410110474,0.1897728145122528,0.05540374666452408,0.17292560636997223,NL-012
0.06815527379512787,0.1893245130777359,0.059815663844347,0.17895130813121796,NL-012
0.065341517329216,0.18537579476833344,0.0472598597407341,0.15730418264865875,NL-012
0.06357692927122116,0.18212708830833435,0.05145469680428505,0.16444805264472961,NL-012
0.06388682872056961,0.18113461136817932,0.0504385381937027,0.16240787506103516,NL-012
0.0627935379743576,0.1810111105442047,0.056338120251894,0.17277845740318298,NL-012
0.06154309958219528,0.17946456372737885,0.05578870326280594,0.17106159031391144,NL-012
0.060599468648433685,0.17741304636001587,0.05495673045516014,0.17049454152584076,NL-012
0.06141962110996246,0.17919756472110748,0.05213658884167671,0.16815292835235596,NL-012
0.05976460501551628,0.17645247280597687,0.05430767312645912,0.16897058486938477,NL-012
0.06056922301650047,0.17674672603607178,0.04964602366089821,0.16242124140262604,NL-012
0.26923874020576477,0.36599934101104736,0.07388011366128922,0.20284497737884521,NL-013
0.09208568185567856,0.22363710403442383,0.06476808339357376,0.19069747626781464,NL-013
0.08171001821756363,0.20967212319374084,0.06159920245409012,0.18270623683929443,NL-013
0.07922540605068207,0.20539385080337524,0.053640689700841904,0.17003199458122253,NL-013
0.07102223485708237,0.19337071478366852,0.0629023015499115,0.1822911500930786,NL-013
0.06860522925853729,0.19152800738811493,0.05369645357131958,0.17288565635681152,NL-013
0.06686785817146301,0.18899495899677277,0.06207169219851494,0.18309976160526276,NL-013
0.06742066144943237,0.18641988933086395,0.05307178571820259,0.169619619846344,NL-013
0.06618252396583557,0.1864926964044571,0.06275893747806549,0.1815481334924698,NL-013
0.06691855937242508,0.18619777262210846,0.057753562927246094,0.17764316499233246,NL-013
0.06354065984487534,0.17993827164173126,0.055262062698602676,0.17589224874973297,NL-013
0.062304701656103134,0.1808066964149475,0.049543142318725586,0.1620902270078659,NL-013
0.062075886875391006,0.17889560759067535,0.05261162295937538,0.1674095094203949,NL-013
0.06321365386247635,0.18122261762619019,0.05681150034070015,0.176258847117424,NL-013
0.06027757748961449,0.17639058828353882,0.048643797636032104,0.16020901501178741,NL-013
0.059528280049562454,0.17414100468158722,0.05367151275277138,0.1738223284482956,NL-013
0.05981627106666565,0.17521709203720093,0.054164305329322815,0.17275434732437134,NL-013
0.05848943814635277,0.17403455078601837,0.05622390657663345,0.17721568048000336,NL-013
0.057263199239969254,0.17184889316558838,0.052793070673942566,0.16422471404075623,NL-013
0.057965971529483795,0.1722896248102188,0.05968829244375229,0.17792439460754395,NL-013
0.057120975106954575,0.171050027012825,0.05204109847545624,0.16768227517604828,NL-013
0.05767837166786194,0.170143723487854,0.05635109543800354,0.17506830394268036,NL-013
0.05744434893131256,0.17047950625419617,0.059265103191137314,0.18666037917137146,NL-013
0.24298220872879028,0.34804993867874146,0.0647064819931984,0.1867048591375351,NL-014
0.08796059340238571,0.21474111080169678,0.053636014461517334,0.16988249123096466,NL-014
0.07684485614299774,0.1968970000743866,0.05028115212917328,0.16506415605545044,NL-014
0.07052383571863174,0.18907678127288818,0.048530641943216324,0.15783339738845825,NL-014
0.06906608492136002,0.18439963459968567,0.05154358968138695,0.1639680117368698,NL-014
0.06782019883394241,0.18328377604484558,0.05226508155465126,0.1662863790988922,NL-014
0.06300745159387589,0.17664657533168793,0.04607338458299637,0.15296193957328796,NL-014
0.05984485149383545,0.16979475319385529,0.05013660341501236,0.1575428694486618,NL-014
0.05957920104265213,0.16999594867229462,0.0447271354496479,0.1517399251461029,NL-014
0.05917369946837425,0.16894111037254333,0.04815039783716202,0.15904822945594788,NL-014
